ticker,fiscalQuarter,commonSharesOutstanding_,commonSharesTraded_,capitalExpenditure_,oiadpq,netIncome_,operatingIncome_,shareholdersEquity_,totalAssets_,EPS_,debtToTotalAssets,niToAsset,ROA,ROE,revenueGrowth,netIncomeGrowth,quickRatio,rsi,mva,cfroi,companyName,revtq,salePrice,realGDPSA,m2SA,m2MinusM1SA,m2Velocity,primeRate
RMAX,2019Q4,17.838,9164049.0,13.226,10.739,2.888,51.825,98.376,542.352,0.16,-0.1795439124406289,0.0054391276302221,0.0053249550107679,0.0293567536797592,-0.0467983394137627,-0.6851629783058977,1.33443306291824,66.60944206008585,309.2166,0.1814032653736252,RE/MAX HOLDINGS INC,245.594,1423572.264272428,20985.448,15264.066666666666,11306.566666666666,1.437,4.834677419354839
RMAX,2020Q1,18.124,9565831.0,1.965,11.824,2.631,52.138,100.078,537.662,0.15,-0.1842756229750289,0.0048934088702567,0.0048934088702567,0.0262894941945282,0.0304870001319783,-0.08898891966759,1.3968623061856569,0.0,20.080100000000016,0.0314479320029768,RE/MAX HOLDINGS INC,292.205,1553069.2605383706,20693.238,15625.866666666669,11540.4,1.39,4.395161290322581
RMAX,2020Q2,18.124,9328214.0,3.102,9.458,3.635,36.635,102.157,527.712,0.19,-0.1916897853374568,0.0068238947073985,0.0068882269116487,0.0355824857816889,-0.2570725182149362,0.3816039528696313,1.4425328974592402,36.46472392638036,192.2323,0.0378681724541118,RE/MAX HOLDINGS INC,312.029,1116661.6523939923,19056.617,17666.766666666666,5136.666666666666,1.128,3.25
RMAX,2020Q3,18.372,5396693.0,4.575,20.108,3.617,44.235,112.177,543.321,0.2,-0.2046248902582451,0.0067452189507644,0.0066572063292234,0.0322436863171594,0.3613691650544945,-0.0049518569463548,1.440622687799369,39.48137326515704,215.7946,0.0986620669306975,RE/MAX HOLDINGS INC,282.174,1213428.421848433,20548.793,18419.63333333333,1486.1666666666642,1.177,3.25
RMAX,2020Q4,18.391,6952569.0,6.903,8.294,1.367,57.203,101.657,546.368,0.07,-0.1842293106477685,0.0025372808126722,0.0025019766897036,0.0134471802236934,0.0193603759514866,-0.6220624827204866,1.4190114717045503,46.51387992253066,295.072,0.1650971865875284,RE/MAX HOLDINGS INC,272.189,1271328.3096547069,20771.691,18954.533333333333,1352.2333333333336,1.164,3.25
RMAX,2021Q1,18.719,6065099.0,4.381,4.329,1.163,61.158,114.101,558.388,0.06,-0.2025491235485003,0.002082781148592,0.002082781148592,0.010192723990149,-0.0021256332040469,-0.149231894659839,1.429161603888214,100.0,353.7704,0.0474475746663842,RE/MAX HOLDINGS INC,326.251,855158.0054728026,21058.379,19593.266666666663,1244.7666666666664,1.156,3.25
RMAX,2021Q2,18.72,6186771.0,7.551,17.76,5.261,52.64,120.719,550.301,0.28,-0.2175518488972398,0.0094904883154789,0.0095602224964155,0.0435805465585367,0.0684832976001106,3.5236457437661217,1.5765201122544434,33.552631578947384,235.6946,0.0684233910162584,RE/MAX HOLDINGS INC,349.525,1329110.84490085,21389.005,20354.1,1173.26666666667,1.148,3.25
RMAX,2021Q3,18.806,7157598.0,12.069,17.799,-25.149,64.616,66.181,779.179,-1.34,-0.0836534352183516,-0.0399641288479915,-0.0322762805465753,-0.3800033242169203,0.1780156901328224,-5.780269910663372,1.4287597448618004,27.1036315323295,24.81000000000006,0.0260845443902714,RE/MAX HOLDINGS INC,316.112,1167546.4193757384,21571.421,20806.1,1124.9666666666708,1.15,3.25
RMAX,2021Q4,18.806,7797065.0,15.239,13.947,3.109,66.119,69.067,776.133,0.16,-0.0877001750988554,0.0046681664158534,0.0040057567453,0.0450142615141818,-0.0201545105882612,-1.1236232056940634,1.441495291309611,25.585284280936463,10.92089999999996,0.0673774515251288,RE/MAX HOLDINGS INC,307.586,2122464.13742336,21960.388,21310.166666666668,1083.0666666666657,1.163,3.25
RMAX,2022Q1,19.173,9403117.0,3.723,12.879,1.451,69.14,69.791,763.683,0.08,-0.0900779511917903,0.0019000030117208,0.0019000030117208,0.0207906463584129,0.0206475780312462,-0.5332904470890962,1.5722347882561083,0.0,-29.463700000000017,0.0262051311368154,RE/MAX HOLDINGS INC,385.104,1470329.5722762686,21903.85,21663.63333333333,1048.9333333333343,1.164,3.294354838709677
RMAX,2022Q2,18.754,11885739.0,6.144,21.407,5.829,61.652,63.541,746.693,0.3,-0.083757313916161,0.0077186078168614,0.0078064211128268,0.0917360444437449,0.0128346006768931,3.0172294968986906,1.653612557185676,0.0,-90.89990000000006,0.0627813902918635,RE/MAX HOLDINGS INC,409.083,1589976.8317874055,21919.222,21694.0,1031.066666666669,1.19,3.928571428571429
RMAX,2022Q3,18.39,10052424.0,7.95,15.56,0.14,64.626,46.688,726.555,0.01,-0.062883057717585,0.0001877572441885,0.0001926901611027,0.0029986291980808,-0.035032330859697,-0.975982158174644,1.6202052351424026,0.0,-183.3881,0.1024818278647198,RE/MAX HOLDINGS INC,381.116,1899299.7391268576,22066.784,21589.63333333333,1173.7666666666628,1.217,5.373076923076923
RMAX,2022Q4,17.874,10439878.0,9.932,14.59,-1.31,57.763,31.702,695.234,-0.06,-0.044160671083405,-0.0017870754203805,-0.0018842576743945,-0.0413223140495867,-0.0863024633754202,-10.357142857142856,1.6124778553999397,0.0,-180.23959999999997,0.1236035485070348,RE/MAX HOLDINGS INC,380.349,1629664.3389195038,22249.459,21333.966666666664,1438.5999999999983,1.253,6.819672131147541
RMAX,2023Q1,18.121,8725154.0,1.489,6.983,-0.671,70.385,22.943,672.609,-0.04,-0.0326237085736289,-0.0009976078226726,-0.0009976078226726,-0.0292463932354094,0.0508693565653954,-0.4877862595419847,1.63510494932526,100.0,-163.228,0.0054300150105179,RE/MAX HOLDINGS INC,441.666,1459613.6526816022,22403.435,21088.666666666668,1809.133333333335,1.288,7.693548387096774
RMAX,2023Q2,18.127,5838804.0,2.831,13.047,2.01,61.392,24.025,655.02,0.11,-0.0351515984244755,0.0030279543456794,0.003068608592104,0.0836628511966701,-0.0345897589021204,-3.995529061102831,1.7914257206922075,100.0,-152.27000000000004,0.003990665900098,RE/MAX HOLDINGS INC,463.379,1238056.3459540647,22539.418,20771.3,2238.3,1.322,8.158730158730158
RMAX,2023Q3,18.213,14173285.0,4.249,13.142,-59.454,59.886,-63.275,597.871,-3.28,0.1075064687867449,-0.0926315242794079,-0.0994428564021335,0.9396128012643225,-0.0148459010030687,-30.579104477611946,1.1408311956205537,8.933717579250725,-175.43380000000002,0.0439412564176624,RE/MAX HOLDINGS INC,443.637,1218472.687682179,22780.933000000005,20746.4,2515.4333333333343,1.348,8.432539682539682
RMAX,2023Q4,18.269,23321036.0,6.419,8.616,-10.907,59.806,-76.061,577.15,-0.6,0.133519882179676,-0.0174327213154056,-0.0188980334401801,0.1433980620817501,-0.0569173756202061,-0.8165472466108252,1.1824684065658089,13.778990450204644,-151.87220000000002,0.0660634689865858,RE/MAX HOLDINGS INC,426.456,1295990.379490689,22960.6,20695.166666666668,2729.8666666666686,1.367,8.5
RMAX,2024Q1,18.853,17700421.0,2.619,4.526,-3.353,65.909,-77.853,566.722,-0.18,0.1391387664498643,-0.0059164810965517,-0.0059164810965517,0.0430683467560659,0.0220234986945171,-0.6925827450261299,1.2130225302335855,0.0,-225.2082,0.0222377622377622,RE/MAX HOLDINGS INC,495.348,1295990.379490689,23053.545,20845.466666666664,2876.0666666666657,1.373,8.5
RMAX,2024Q2,18.855,17384081.0,4.51,16.269,3.705,54.784,-69.156,571.369,0.19,0.1227858004196937,0.0065109029067095,0.0064844260014106,-0.0535745271559951,0.0021204031320654,-2.1049806143751866,1.313884616187699,0.0,-243.4515,0.059075222356275,RE/MAX HOLDINGS INC,506.356,1295990.379490689,23223.906,20998.5,2993.2000000000007,1.382,8.5
RMAX,2024Q3,18.872,16274271.0,5.821,14.756,0.966,56.485,-61.763,578.649,0.05,0.1084647169527641,0.0016880832275126,0.0016694058055919,-0.0156404319738354,0.0003186621289177,-0.7392712550607288,1.3669126607989168,45.4070981210856,-165.5006,0.0994711671218636,RE/MAX HOLDINGS INC,503.313,1295990.379490689,23400.294,21185.36666666667,3090.400000000001,1.387,8.4375
RDFN,2015Q4,14.06,,4.607,-8.789,-8.771,54.522,104.201,125.054,-0.11,-0.8252514913557343,-0.0701377005133782,-0.0701377005133782,-0.0841738562969645,-0.2061621246311404,20.497549019607845,5.208838996763754,,,-0.210490320864758,REDFIN CORP,0.0,1281596.9892533692,18892.206,12290.766666666668,9224.500000000002,1.5,3.290322580645161
RDFN,2016Q1,14.06,,4.607,-24.363,-24.279,64.567,104.201,125.054,-0.31,-0.8252514913557343,-0.0701377005133782,-0.0701377005133782,-0.0841738562969645,-0.0895852010583165,1.7680994185383647,5.208838996763754,,,-0.210490320864758,REDFIN CORP,0.0,1177307.1113675174,19001.69,12571.066666666666,9435.233333333332,1.474,3.5
RDFN,2016Q2,14.06,,4.607,1.339,1.388,74.872,104.201,125.054,0.02,-0.8252514913557343,-0.0701377005133782,-0.0701377005133782,-0.0841738562969645,0.866509751176866,-1.0571687466534865,5.208838996763754,,,-0.210490320864758,REDFIN CORP,0.0,1336356.476215552,19062.709,12772.8,9546.333333333334,1.465,3.5
RDFN,2016Q3,14.06,,4.607,5.663,5.7,73.804,104.201,125.054,0.07,-0.8252514913557343,-0.0701377005133782,-0.0701377005133782,-0.0841738562969645,0.0431067761278534,3.1066282420749287,5.208838996763754,,,-0.210490320864758,REDFIN CORP,0.0,999489.5267452009,19197.938,12965.933333333334,9675.1,1.457,3.5
RDFN,2016Q4,14.687,,13.567,-5.423,-5.335,70.444,91.682,133.477,-0.07,-0.6793829648553683,-0.0399694329360114,-0.0399694329360114,-0.0581902663554459,-0.1761817822954702,-1.9359649122807017,2.8348359287253744,,,-0.092953627628464,REDFIN CORP,0.0,1111994.404369254,19304.352,13171.533333333333,9830.033333333333,1.449,3.545081967213114
RDFN,2017Q1,14.884,,4.781,-28.122,-28.066,86.085,66.923,116.907,-0.35,-0.5638926668206352,-0.2400711676802928,-0.2400711676802928,-0.4193774935373489,-0.1035308915576053,4.260731021555763,1.7638992769882822,,,-0.2866127583108715,REDFIN CORP,0.0,993844.7319577826,19398.343,13365.566666666666,9943.966666666664,1.443,3.7983870967741935
RDFN,2017Q2,79.537,,9.435,4.271,4.304,99.029,74.388,131.418,0.05,-0.5584318738681155,0.0346642504782039,0.0327504603631161,0.057858794429209,0.7527560633393464,-1.1533528112306706,1.83287153381876,,,-0.0043718551513651,REDFIN CORP,0.0,1082544.3863837312,19506.949000000004,13526.633333333331,10027.366666666669,1.437,4.046153846153846
RDFN,2017Q3,81.385,73446307.0,10.499,10.248,10.559,97.445,233.508,289.085,0.13,-0.8042893958524311,0.0589438231517835,0.0365255893595309,0.0452190074858248,0.043322469361694,1.4532992565055758,5.348734849155092,,1808.4417,0.0432643220036658,REDFIN CORP,0.0,926240.3432822404,19660.766,13671.0,10107.1,1.44,4.25
RDFN,2017Q4,81.469,39524669.0,12.113,-2.369,-1.799,96.273,235.43,281.955,-0.02,-0.8314447340887731,-0.0087824107693152,-0.006380450781153,-0.0076413371278086,-0.1253744976251369,-1.1703759825741074,6.551942438017681,100.0,2316.1791000000003,0.0217596242147437,REDFIN CORP,0.0,1046993.903316931,19882.352,13823.666666666666,10210.833333333332,1.449,4.294354838709677
RDFN,2018Q1,82.673,90167545.0,2.305,-37.174,-36.439,115.064,209.255,269.95,-0.44,-0.771457677347657,-0.1349842563437673,-0.1349842563437673,-0.1741368187140092,-0.1656432107274892,19.25514174541412,6.551942438017681,0.0,1678.1696000000002,-0.0933193679129286,REDFIN CORP,0.0,1170127.0065268297,20044.077,13926.166666666666,10276.9,1.46,4.528225806451613
RDFN,2018Q2,83.785,70596509.0,4.045,2.456,3.207,138.288,225.613,296.983,0.04,-0.7563160180885774,0.0113135061815064,0.010798597899543,0.014214606427821,0.7854255066150977,-1.0880100990696782,3.892270347925164,2.9714285714285893,1708.9827,-0.1109912699218353,REDFIN CORP,0.0,1106615.900174488,20150.476,14051.133333333331,10392.6,1.465,4.796875
RDFN,2018Q3,89.235,95815296.0,5.528,3.29,3.476,134.744,372.748,554.917,0.04,-0.669916401912358,0.0092953603422917,0.0062639998414177,0.0093253350789273,-0.0167410949012569,0.0838790146554413,8.047908198256971,1.9786910197869216,1183.8165,-0.0420248174238996,REDFIN CORP,0.0,1059250.7721664826,20276.154,14189.133333333331,10502.266666666666,1.466,5.007936507936508
RDFN,2018Q4,90.151,62514553.0,8.303,-12.506,-12.222,134.293,371.938,542.821,-0.14,-0.6833523389846744,-0.0293679652015323,-0.0225157095985601,-0.0328603154289155,-0.1149762931802786,-4.516110471806674,10.13977238305422,1.4908256880734,812.6504000000001,-0.0739061181668254,REDFIN CORP,0.011,1286725.6458312972,20304.874,14294.933333333334,10567.866666666669,1.463,5.278225806451613
RDFN,2019Q2,91.778,68849683.0,9.504,-12.419,-12.624,208.028,312.245,599.568,-0.14,-0.5191154297761055,-0.0215027023160031,-0.0210551597149947,-0.0404297907092187,0.7957073206163008,-0.8120869306341173,2.9296615624364795,71.93627450980392,1168.6724,-0.2982558525927526,REDFIN CORP,0.0,1505876.5066833564,20602.275,14659.433333333334,10855.7,1.46,5.5
RDFN,2019Q3,92.212,57865752.0,12.821,7.436,6.781,228.69,327.721,591.985,0.07,-0.5519075652254702,0.0115181894309868,0.0114546821287701,0.0206913807781619,0.2068044958818085,-1.537151457541191,3.437617548120842,63.11827956989247,1053.9121,-0.2658406455311081,REDFIN CORP,0.0,1449060.8816996848,20843.322,14939.866666666669,11072.0,1.454,5.307692307692308
CIGI,2013Q4,35.802,948895.0,34.824,50.759,1.217,626.506,249.049,1443.511,0.03,-0.1718372773051261,0.0008620433189163,0.0008430832879001,0.0048865885829696,0.1472916165728357,0.4200700116686116,1.051374692193825,89.20520690020109,742.0735000000001,0.1331395195724036,COLLIERS INTL GROUP INC,0.914,1177468.4835487162,18016.147,11001.633333333331,8353.566666666666,1.563,3.25
CIGI,2014Q1,35.982,1165035.0,7.699,1.799,-5.88,289.87,241.231,1416.893,-0.16,-0.169547735785271,-0.0041499252237113,-0.0041499252237113,-0.0243749766821013,-0.5670810586580753,-5.831552999178307,1.2136797244181423,100.0,808.9128,-0.09016185130592,COLLIERS INTL GROUP INC,0.919,981631.9192982456,17953.974,11173.3,8442.1,1.539,3.25
CIGI,2014Q2,35.969,953317.0,28.773,19.501,7.659,339.326,245.979,1519.301,0.21,-0.1612445460116198,0.0052169577350815,0.0050411340478285,0.0311368043613479,0.2303934988882137,-2.3025510204081634,1.2114287322720343,100.0,870.9247000000001,-0.0295276650002006,COLLIERS INTL GROUP INC,0.792,1168208.008604379,18185.911,11325.4,8533.166666666666,1.547,3.25
CIGI,2014Q3,35.861,851603.0,35.944,17.066,24.563,347.189,240.642,1468.524,0.67,-0.1631856203916313,0.0167295613476277,0.0167263183986097,0.1020727886237647,0.0109924699816839,2.2070766418592505,1.1512904188800694,100.0,969.9324,0.0324281388278006,COLLIERS INTL GROUP INC,1.114,1153408.3389537972,18406.941,11468.2,8639.699999999999,1.552,3.25
CIGI,2014Q4,35.807,1300889.0,52.506,50.893,16.974,480.594,233.215,1639.427,0.47,-0.141644001227258,0.0112333506227928,0.0103536174529271,0.0727826254743477,0.4538027140771279,-0.3089606318446444,1.0931669626237186,87.08697303456134,899.985,0.1576072955845226,COLLIERS INTL GROUP INC,1.128,1268071.8727289755,18500.031,11632.533333333333,8724.4,1.54,3.25
CIGI,2015Q1,35.971,1235995.0,5.136,3.214,6.044,323.957,217.077,1522.809,0.17,-0.1418936977651169,0.0039689810081238,0.0039689810081238,0.0278426549104695,-0.3801149077267323,-0.6439260044774361,1.215379561510946,100.0,1379.5481,-0.0715915238122061,COLLIERS INTL GROUP INC,0.95,1421047.397290188,18666.621,11866.033333333333,8872.033333333333,1.522,3.25
CIGI,2015Q2,37.971,2335986.0,11.302,32.958,-26.06,367.191,108.301,1059.107,-0.71,-0.1013127096695612,-0.0201865591289569,-0.0246056347470085,-0.2406256636596153,0.2206026888093351,-5.311714096624752,1.2189428445002637,34.56359102244389,843.4051,-0.0231642164125463,COLLIERS INTL GROUP INC,0.912,1172620.6691850328,18782.243,11969.4,8970.8,1.527,3.25
CIGI,2015Q3,37.975,2348676.0,15.793,32.478,7.665,378.006,109.095,1037.063,0.2,-0.1042318547667788,0.0063540020541705,0.0073910649594094,0.0702598652550529,0.0254884928458491,-1.2941289332310053,1.0600308751118797,37.83463634209904,981.5183,0.085505498992064,COLLIERS INTL GROUP INC,0.915,1196071.5105478126,18857.418,12099.233333333332,9070.1,1.521,3.25
CIGI,2015Q4,38.504,1890657.0,22.515,67.798,35.698,477.76,149.493,1092.421,0.92,-0.1359301954100113,0.0303077641465381,0.0326778778511215,0.2387937896757707,0.3232051166132892,3.657273320287019,1.035142056304929,43.166558371236725,1168.5212,0.2563885990086094,COLLIERS INTL GROUP INC,1.002,1281596.9892533692,18892.206,12290.766666666668,9224.500000000002,1.5,3.290322580645161
CIGI,2016Q1,38.592,4027122.0,4.187,9.938,-7.196,355.136,153.522,1123.207,-0.19,-0.1357915326382403,-0.0064066552291785,-0.0064066552291785,-0.0468727609072315,-0.3236854314043523,-1.2015799204437223,1.1660035888106544,0.0,816.2861,-0.0598927095828335,COLLIERS INTL GROUP INC,1.026,1177307.1113675174,19001.69,12571.066666666666,9435.233333333332,1.474,3.5
CIGI,2016Q2,38.597,3551633.0,10.682,38.596,21.402,433.325,168.558,1130.841,0.55,-0.1481711398861555,0.0189898351765357,0.0189257375705337,0.1269711315986189,0.2829719123230561,-3.974152306837132,1.1742020239441564,0.0,671.2146000000001,-0.0221940648363132,COLLIERS INTL GROUP INC,0.931,1336356.476215552,19062.709,12772.8,9546.333333333334,1.465,3.5
CIGI,2016Q3,38.609,2002179.0,16.242,23.981,9.506,426.682,184.93,1160.277,0.24,-0.1585224907500536,0.0083524561955877,0.0081928711850704,0.0514032336559779,-0.0424507187028532,-0.555835903186618,1.116749108105482,43.23882224645584,973.5276,0.0658497825015005,COLLIERS INTL GROUP INC,0.915,999489.5267452009,19197.938,12965.933333333334,9675.1,1.457,3.5
CIGI,2016Q4,38.648,1945710.0,25.046,77.217,44.253,486.925,212.513,1194.779,1.14,-0.1770310659963056,0.038404861335305,0.0370386489886414,0.2082366725800304,0.2466735345805233,3.655270355564906,1.027483191442275,33.51648351648352,812.4610000000001,0.2283944482121559,COLLIERS INTL GROUP INC,0.919,1111994.404369254,19304.352,13171.533333333333,9830.033333333333,1.449,3.545081967213114
CIGI,2017Q1,38.822,2939001.0,6.733,17.048,1.378,437.188,222.506,1258.328,0.04,-0.1760320043740582,0.0010951039792486,0.0010951039792486,0.0061930914222537,-0.1905549730221448,-0.9688608681897272,1.1119215010708632,100.0,1085.6764,-0.0983845901386153,COLLIERS INTL GROUP INC,1.139,993844.7319577826,19398.343,13365.566666666666,9943.966666666664,1.443,3.7983870967741935
CIGI,2017Q2,38.842,2185740.0,20.501,44.539,11.336,527.312,235.869,1360.675,0.29,-0.1726121226597093,0.00865672929737,0.008331159167325,0.0480605759976936,0.2572989921996813,7.226415094339623,1.1132291245583206,100.0,1394.7879000000005,-0.0229610206105729,COLLIERS INTL GROUP INC,0.988,1082544.3863837312,19506.949000000004,13526.633333333331,10027.366666666669,1.437,4.046153846153846
CIGI,2017Q3,38.878,3271488.0,28.879,40.606,6.269,565.217,250.325,1385.45,0.16,-0.1799595799198816,0.0046965215973317,0.0045248836118228,0.0250434435234195,0.0555530916087829,-0.4469830628087509,0.9874780699314186,74.48015122873346,1172.0506,0.0803239285494826,COLLIERS INTL GROUP INC,1.013,926240.3432822404,19660.766,13671.0,10107.1,1.44,4.25
CIGI,2017Q4,38.934,1898776.0,39.472,80.11,32.379,670.188,289.457,1441.925,0.82,-0.2000499332489554,0.0237802076903218,0.0224553981656466,0.11186117454406,0.2344977933060654,4.164938586696443,0.8942170396817967,81.80592991913747,1667.2539000000002,0.2768254744464791,COLLIERS INTL GROUP INC,0.899,1046993.903316931,19882.352,13823.666666666666,10210.833333333332,1.449,4.294354838709677
CIGI,2018Q1,39.144,1999784.0,6.209,17.998,4.966,518.617,320.534,1578.3,0.13,-0.2024545396946081,0.0031464233669137,0.0031464233669137,0.0154928962294171,-0.2767788183362875,-0.8466289879242719,1.1175341413919817,100.0,1811.6308,-0.0791548914840629,COLLIERS INTL GROUP INC,0.937,1170127.0065268297,20044.077,13926.166666666666,10276.9,1.46,4.528225806451613
CIGI,2018Q2,39.195,1900353.0,13.99,51.311,23.847,599.756,330.222,1579.306,0.6,-0.208459918470518,0.0151044810530509,0.0150996703615385,0.0722150553264167,0.2079323333447971,3.802053966975433,1.109815926152809,100.0,2062.0145,-0.0295456864129858,COLLIERS INTL GROUP INC,0.962,1106615.900174488,20150.476,14051.133333333331,10392.6,1.465,4.796875
CIGI,2018Q3,39.201,2025724.0,21.561,48.227,16.185,644.332,343.62,2303.239,0.41,-0.1487557305168938,0.0088914810803089,0.0070270605872859,0.0471014492753623,0.0724822057391174,-0.321298276512769,1.0571812968073433,100.0,1543.3946,0.0414395816463583,COLLIERS INTL GROUP INC,1.002,1059250.7721664826,20276.154,14189.133333333331,10502.266666666666,1.466,5.007936507936508
CIGI,2018Q4,39.213,2514124.0,35.579,105.837,52.66,760.619,391.973,2357.58,1.33,-0.1658365781861061,0.0269414875758224,0.0223364636618905,0.1343459881165284,0.2433378369504317,2.253629904232314,0.9519369576349598,43.30312185297079,752.2683999999999,0.1651751033916038,COLLIERS INTL GROUP INC,0.976,1286725.6458312972,20304.874,14294.933333333334,10567.866666666669,1.463,5.278225806451613
CIGI,2019Q1,39.483,2790339.0,10.379,18.033,1.462,594.422,404.546,2606.866,0.04,-0.1548012057389984,0.0005608266784713,0.0005608266784713,0.0036139277115581,-0.2862848262074902,-0.9722369920243068,1.0344109984574774,100.0,837.4721,-0.0556385399382498,COLLIERS INTL GROUP INC,0.859,1182763.236844842,20431.641,14484.5,10732.9,1.458,5.5
CIGI,2019Q2,39.585,4878321.0,24.064,62.46,23.784,659.278,428.838,2492.247,0.6,-0.1716675754850944,0.0093286812824112,0.0095431953574425,0.0554615029451681,0.1738151507660721,15.268125854993158,0.8787420640521754,100.0,1139.1846999999998,0.0203880719723704,COLLIERS INTL GROUP INC,0.744,1505876.5066833564,20602.275,14659.433333333334,10855.7,1.46,5.5
CIGI,2019Q3,39.704,3533003.0,31.309,57.043,29.646,657.006,457.08,2439.915,0.74,-0.1869245445025748,0.0117970114980339,0.0121504232729418,0.0648595431871882,-0.0115812248412846,0.246468213925328,0.8441309650637888,100.0,1369.9221999999995,0.0714650373261612,COLLIERS INTL GROUP INC,0.765,1449060.8816996848,20843.322,14939.866666666669,11072.0,1.454,5.307692307692308
CIGI,2019Q4,39.845,3390637.0,44.197,109.193,48.011,793.712,517.299,2892.714,1.2,-0.1784825599765479,0.0184095810651758,0.0165972163165802,0.0928109275293399,0.2597495124734863,0.6194764892396951,0.7652732005721298,100.0,1393.8607,0.1578695500211334,COLLIERS INTL GROUP INC,0.696,1423572.264272428,20985.448,15264.066666666666,11306.566666666666,1.437,4.834677419354839
CIGI,2020Q1,39.902,5611791.0,8.739,21.287,4.586,584.45,496.405,2735.832,0.11,-0.181080197906889,0.0016762725196576,0.0016762725196576,0.0092384242705049,-0.320654796787204,-0.9044802232821644,0.8770897756799578,0.0,112.711,-0.0587411725038696,COLLIERS INTL GROUP INC,0.796,1553069.2605383706,20693.238,15625.866666666669,11540.4,1.39,4.395161290322581
CIGI,2020Q2,39.999,11489874.0,19.029,8.074,-10.311,516.193,499.01,2794.989,-0.26,-0.1781795921200405,-0.0037285603710552,-0.0036891021753573,-0.0206629125668824,-0.1275268462548444,-3.2483645878761447,0.9944410507025044,23.68823229750383,344.6387000000002,-0.0448029097092652,COLLIERS INTL GROUP INC,0.683,1116661.6523939923,19056.617,17666.766666666666,5136.666666666666,1.128,3.25
CIGI,2020Q3,40.049,5159234.0,29.53,43.399,21.168,612.627,532.399,3327.349,0.52,-0.1597064209375091,0.0071689750817606,0.0063618213779197,0.0397596539437527,0.2582687211698891,-3.0529531568228103,0.9581378488748592,38.40460526315789,600.5778,0.045965304462272,COLLIERS INTL GROUP INC,1.116,1213428.421848433,20548.793,18419.63333333333,1486.1666666666642,1.177,3.25
CIGI,2020Q4,40.189,3441683.0,40.353,103.898,33.631,771.023,586.109,3292.167,0.8,-0.1777276183134087,0.0110716270668048,0.0102154599083217,0.0573801118904504,0.3198133198133197,0.5887660619803479,0.934606229799889,57.8503095104108,1607.0536,0.0762308019530368,COLLIERS INTL GROUP INC,1.175,1271328.3096547069,20771.691,18954.533333333333,1352.2333333333336,1.164,3.25
CIGI,2021Q1,40.359,4513480.0,22.093,56.331,4.487,680.806,598.745,3186.282,0.11,-0.1875995282275705,0.0014082243818971,0.0014082243818971,0.0074940083006956,-0.1519093460112333,-0.8665814278493057,0.9253086850293616,100.0,1877.9412,-0.0171359250564435,COLLIERS INTL GROUP INC,1.004,855158.0054728026,21058.379,19593.266666666663,1244.7666666666664,1.156,3.25
CIGI,2021Q2,43.984,4388923.0,32.603,100.31,-456.117,811.11,522.471,3180.912,-10.53,-0.1639375751356843,-0.1432709604890317,-0.1433918951545972,-0.8729996497413254,0.2207728857653881,-102.65299754847337,0.8960192970064009,100.0,2893.3843,0.0085304399376175,COLLIERS INTL GROUP INC,0.836,1329110.84490085,21389.005,20354.1,1173.26666666667,1.148,3.25
HOUS,2010Q1,,,9.0,-32.0,-197.0,801.0,-1177.0,8083.0,,0.1457379685760237,-0.0243721390572807,-0.0243721390572807,0.1673746813933729,27.735833830391915,55.5766800689259,0.5249249249249249,,,0.0020255531318167,ANYWHERE REAL ESTATE INC,0.75,596771.8953879483,16582.71,8509.766666666668,6814.300000000002,1.735,3.25
HOUS,2010Q2,,,21.0,175.0,222.0,1029.0,-951.0,8188.0,,0.1162677088422081,0.0272878126728535,0.0271128480703468,-0.2334384858044164,0.5299145299145298,-2.1269035532994924,0.7158043940467753,,,-0.0056072008263243,ANYWHERE REAL ESTATE INC,0.751,623600.6730619653,16743.162,8597.6,6884.033333333334,1.742,3.25
HOUS,2010Q3,,,33.0,111.0,-33.0,892.0,-981.0,8162.0,,0.1203136486155354,-0.004051897024516,-0.0040431266846361,0.0336391437308868,-0.1604150039904229,-1.148648648648649,0.711376404494382,,,-0.0151380231522707,ANYWHERE REAL ESTATE INC,1.101,645188.8766856759,16872.266,8682.300000000001,6936.000000000001,1.744,3.25
HOUS,2010Q4,,,49.0,49.0,-91.0,868.0,-1072.0,8029.0,,0.1336405529953917,-0.0112131107140656,-0.011333914559721,0.0848880597014925,-0.0817490494296577,1.7575757575757578,0.6617538688282977,,,-0.0176858513189448,ANYWHERE REAL ESTATE INC,1.056,956586.9998710508,16960.864,8793.633333333333,6978.466666666666,1.741,3.25
HOUS,2011Q1,,,11.0,-21.0,-237.0,806.0,-1297.0,7913.0,,0.1640338683179578,-0.0299507140149121,-0.0299507140149121,0.1827293754818812,-0.139751552795031,1.6043956043956045,0.6157894736842106,,,-0.013215859030837,ANYWHERE REAL ESTATE INC,0.783,607552.9614517713,16920.632,8907.066666666668,7036.100000000001,1.724,3.25
HOUS,2011Q2,,,25.0,128.0,-22.0,1004.0,-1316.0,7980.0,,0.1650375939849624,-0.0027685144403196,-0.0027568922305764,0.0167173252279635,0.4187725631768952,-0.9071729957805909,0.6492957746478873,,,-0.0295731707317073,ANYWHERE REAL ESTATE INC,0.955,838158.6634436401,17035.114,9103.266666666668,7169.266666666668,1.709,3.25
